state_id,start_x,start_y,goal_x,goal_y,robot_x,robot_y,delta_x,delta_y,euclidean_dist,angle_to_goal,obs_dist_up,obs_dist_down,obs_dist_left,obs_dist_right,selected_action,joint_angle_1,joint_angle_2,path_length_so_far,reward,converged_flag,episode_id,time_step,obs_grid_flat_0,obs_grid_flat_1,obs_grid_flat_2,obs_grid_flat_3,obs_grid_flat_4,obs_grid_flat_5,obs_grid_flat_6,obs_grid_flat_7,obs_grid_flat_8,obs_grid_flat_9,obs_grid_flat_10,obs_grid_flat_11,obs_grid_flat_12,obs_grid_flat_13,obs_grid_flat_14,obs_grid_flat_15,obs_grid_flat_16,obs_grid_flat_17,obs_grid_flat_18,obs_grid_flat_19,obs_grid_flat_20,obs_grid_flat_21,obs_grid_flat_22,obs_grid_flat_23,obs_grid_flat_24
9170,1,4,3,0,0,0,3,0,3.0,0.0,0,0,0,1,3,161.64,138.37,9.49,0.98,1,26,34,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5087,2,0,1,4,3,0,-2,4,4.47,116.57,0,4,3,1,1,97.97,71.54,2.33,0.99,1,42,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1859,2,1,3,4,4,1,-1,3,3.16,108.43,1,1,4,0,1,147.09,16.36,6.08,0.99,1,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
5479,2,0,2,3,0,0,2,3,3.61,56.31,0,0,0,4,3,2.94,176.57,8.13,0.94,1,49,25,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2698,0,4,2,0,0,4,2,-4,4.47,-63.43,2,0,0,4,0,11.66,75.19,6.98,0.96,1,47,29,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11819,0,0,4,3,0,2,4,1,4.12,14.04,2,1,0,4,1,32.62,67.32,6.55,0.93,1,43,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5517,0,1,4,1,4,0,0,1,1.0,90.0,0,4,0,0,1,11.96,11.1,4.14,0.95,1,38,34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7574,0,0,4,4,3,4,1,0,1.0,0.0,4,0,0,1,3,67.49,109.98,9.26,0.99,1,24,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4985,0,1,0,1,0,1,0,0,0.0,0.0,0,0,0,4,3,11.75,47.27,2.31,0.98,1,48,30,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1208,4,4,2,2,3,2,-1,0,1.0,180.0,2,2,1,1,2,154.8,36.73,8.07,0.96,1,34,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
13231,0,3,0,4,1,4,-1,0,1.0,180.0,0,0,1,3,2,100.11,86.77,1.72,0.94,1,20,48,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
5843,1,4,0,0,4,4,-4,-4,5.66,-135.0,4,0,3,0,0,163.5,0.88,9.75,0.97,1,1,38,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
59,1,4,2,1,0,3,2,-2,2.83,-45.0,0,1,0,0,1,145.66,140.97,9.91,0.99,1,29,20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
8865,3,3,3,3,4,3,-1,0,1.0,180.0,0,1,2,0,2,163.44,31.07,4.41,0.94,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4179,2,1,2,2,3,2,-1,0,1.0,180.0,2,0,3,1,2,17.25,177.18,6.74,0.94,1,47,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13323,4,1,3,1,0,1,3,0,3.0,0.0,0,1,0,4,3,59.25,175.69,9.99,0.95,1,19,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0
1125,2,0,0,4,1,4,-1,0,1.0,180.0,4,0,1,3,2,64.71,42.97,1.5,0.94,1,29,42,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6653,3,4,1,3,0,2,1,1,1.41,45.0,1,0,0,4,3,106.81,17.65,9.54,0.91,1,1,13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14649,1,1,3,2,3,4,0,-2,2.0,-90.0,0,0,0,1,3,134.07,144.94,1.83,0.92,1,35,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
11144,1,0,3,0,4,1,-1,-1,1.41,-135.0,1,0,3,0,0,9.03,49.96,3.62,1.0,1,26,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
7448,3,0,4,1,2,2,2,-1,2.24,-26.57,2,2,2,0,0,10.86,98.39,4.04,1.0,1,36,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4706,3,4,0,2,1,0,-1,2,2.24,116.57,0,4,1,0,1,99.45,130.55,3.27,0.95,1,10,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1178,4,0,4,2,0,2,4,0,4.0,0.0,0,2,0,2,3,126.92,147.41,6.1,1.0,1,14,45,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
9454,0,1,3,1,0,4,3,-3,4.24,-45.0,0,0,0,3,3,160.33,153.1,7.69,0.97,1,38,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
8008,2,2,1,1,0,1,1,0,1.0,0.0,1,3,0,4,3,54.2,150.72,6.24,0.99,1,42,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2065,3,2,2,0,2,3,0,-3,3.0,-90.0,3,1,0,2,0,80.09,51.15,2.46,0.94,1,37,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
8770,3,0,4,2,4,3,0,-1,1.0,-90.0,2,1,0,0,0,151.14,48.9,2.09,0.9,1,16,43,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0
13042,3,1,2,2,3,4,-1,-2,2.24,-116.57,3,0,3,1,0,172.18,16.0,3.57,0.92,1,1,21,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11892,3,3,0,3,0,3,0,0,0.0,0.0,0,1,0,4,1,68.11,135.77,9.63,0.93,1,45,22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
104,0,3,1,2,0,2,1,0,1.0,0.0,2,2,0,4,3,28.41,13.2,8.89,0.97,1,26,10,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12523,1,3,2,4,4,0,-2,4,4.47,116.57,0,4,1,0,1,114.76,142.38,8.79,0.99,1,30,46,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
10515,1,3,1,3,1,2,0,1,1.0,90.0,1,2,0,3,1,39.28,1.17,9.38,0.9,1,44,35,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2566,4,0,4,4,0,0,4,4,5.66,45.0,0,3,0,4,1,132.28,169.7,6.71,0.99,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
495,4,0,4,1,3,4,1,-3,3.16,-71.57,2,0,2,0,0,142.38,31.29,4.19,1.0,1,43,6,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
10409,1,0,4,0,1,1,3,-1,3.16,-18.43,1,0,1,1,0,151.68,41.17,3.11,0.98,1,31,12,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
4936,2,1,4,1,3,1,1,0,1.0,0.0,0,1,3,1,3,64.73,48.78,5.28,0.93,1,33,49,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1
7574,0,0,4,4,3,4,1,0,1.0,0.0,4,0,0,1,3,67.49,109.98,9.26,0.99,1,24,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13036,2,0,4,2,0,4,4,-2,4.47,-26.57,1,0,0,0,0,166.78,64.49,1.75,0.95,1,16,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5025,2,0,1,4,4,4,-3,0,3.0,180.0,0,0,4,0,2,157.27,161.94,7.7,0.99,1,39,9,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
9273,0,4,2,4,1,4,1,0,1.0,0.0,2,0,1,3,3,66.07,24.19,1.17,0.97,1,10,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6652,4,0,1,0,2,0,-1,0,1.0,180.0,0,4,2,2,2,130.58,127.77,3.22,0.98,1,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8315,2,4,4,1,0,0,4,1,4.12,14.04,0,0,0,4,3,163.8,101.05,2.25,0.98,1,27,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4915,3,2,1,0,4,0,-3,0,3.0,180.0,0,0,4,0,2,22.12,4.51,8.4,0.98,1,32,9,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11328,1,3,4,2,2,1,2,1,2.24,26.57,1,0,2,2,3,145.76,39.34,6.75,0.92,1,13,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
12767,2,0,4,2,1,2,3,0,3.0,0.0,2,1,1,3,3,45.21,160.26,2.84,0.96,1,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12625,4,2,2,2,0,0,2,2,2.83,45.0,0,0,0,4,3,83.4,171.47,9.63,0.96,1,40,34,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8881,0,2,4,1,3,1,1,0,1.0,0.0,1,3,3,1,3,12.98,101.95,5.79,1.0,1,44,33,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2809,2,3,3,2,1,3,2,-1,2.24,-26.57,2,1,1,3,0,151.56,37.01,7.44,0.95,1,21,29,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14476,1,1,4,3,1,4,3,-1,3.16,-18.43,1,0,1,1,0,66.09,100.27,7.98,0.95,1,7,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
3540,1,1,0,1,2,0,-2,1,2.24,153.43,0,0,0,2,3,40.37,1.32,3.17,0.92,1,11,20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8906,4,3,2,0,4,0,-2,0,2.0,180.0,0,0,4,0,2,64.0,70.16,8.59,0.98,1,7,38,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
13587,3,3,1,3,0,1,1,2,2.24,63.43,1,0,0,1,3,39.6,160.35,1.21,0.96,1,42,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1689,1,1,0,2,4,2,-4,0,4.0,180.0,2,2,1,0,2,75.22,163.14,5.33,0.92,1,44,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
10178,4,2,2,4,4,2,-2,2,2.83,135.0,2,1,4,0,1,110.18,76.07,2.43,0.98,1,15,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12180,0,3,4,2,1,0,3,2,3.61,33.69,0,4,1,3,1,165.13,48.77,1.01,0.98,1,29,7,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
6744,2,4,0,0,3,4,-3,-4,5.0,-126.87,4,0,3,1,0,112.19,62.87,3.65,0.92,1,24,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13340,1,3,1,4,3,1,-2,3,3.61,123.69,1,3,0,1,1,97.48,159.08,1.5,0.97,1,23,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11537,2,0,4,2,2,2,2,0,2.0,0.0,2,0,2,2,3,108.83,143.64,3.41,0.95,1,47,7,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
6109,4,3,1,1,0,4,1,-3,3.16,-71.57,0,0,0,4,3,129.48,163.46,9.51,0.98,1,13,14,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6946,0,0,0,1,3,1,-3,0,3.0,180.0,1,3,1,0,2,32.44,53.02,8.5,0.92,1,25,49,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6929,2,0,1,2,3,2,-2,0,2.0,180.0,2,2,2,1,2,42.86,4.4,4.0,1.0,1,47,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14597,1,4,3,4,2,3,1,1,1.41,45.0,3,1,2,2,1,21.7,23.46,6.3,0.99,1,12,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13825,3,0,3,0,0,1,3,-1,3.16,-18.43,1,3,0,1,0,16.07,57.23,4.03,1.0,1,9,34,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5940,1,0,2,1,0,2,2,-1,2.24,-26.57,0,0,0,2,3,11.85,17.39,3.15,0.95,1,43,36,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
12403,0,0,2,2,0,1,2,1,2.24,26.57,1,0,0,2,3,105.14,171.38,9.88,0.93,1,21,26,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11829,0,1,3,1,2,3,1,-2,2.24,-63.43,0,1,2,1,3,26.03,69.44,3.74,0.93,1,9,18,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
728,2,4,2,3,3,0,-1,3,3.16,108.43,0,2,3,1,1,2.05,103.13,4.9,0.94,1,10,47,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
3945,3,4,1,0,1,4,0,-4,4.0,-90.0,4,0,0,3,0,5.03,117.72,7.24,0.93,1,47,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8868,2,4,4,4,2,1,2,3,3.61,56.31,1,0,2,2,3,160.27,140.9,1.49,0.95,1,30,8,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
5691,4,0,2,2,0,4,2,-2,2.83,-45.0,0,0,0,2,3,1.7,138.57,2.87,0.98,1,37,29,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
12332,2,3,2,0,0,1,2,-1,2.24,-26.57,1,3,0,2,0,70.93,23.32,9.49,0.95,1,15,43,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1619,2,3,2,2,0,0,2,2,2.83,45.0,0,2,0,4,1,47.45,113.88,9.75,0.98,1,1,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0
11645,2,3,1,4,2,0,-1,4,4.12,104.04,0,4,2,2,1,47.71,75.91,6.92,1.0,1,35,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
7145,1,2,0,2,1,1,-1,1,1.41,135.0,1,3,1,3,1,117.97,37.64,5.81,0.93,1,13,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
7874,3,1,0,0,2,4,-2,-4,4.47,-116.57,4,0,2,2,0,131.44,84.69,2.08,0.9,1,45,23,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9508,0,4,3,4,0,2,3,2,3.61,33.69,2,2,0,3,1,6.72,139.81,2.22,0.97,1,19,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9616,2,1,3,1,1,1,2,0,2.0,0.0,1,3,1,3,3,33.33,96.83,6.37,0.96,1,38,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
12093,2,0,0,1,4,1,-4,0,4.0,180.0,1,0,0,0,0,55.35,72.43,9.45,0.94,1,39,29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9601,4,0,2,1,4,3,-2,-2,2.83,-135.0,0,1,4,0,2,147.65,66.04,1.98,0.97,1,43,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10064,3,4,2,1,1,3,1,-2,2.24,-63.43,0,1,1,3,3,48.67,158.47,4.62,0.96,1,3,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
9896,2,4,0,0,4,4,-4,-4,5.66,-135.0,4,0,2,0,0,102.71,122.42,7.25,1.0,1,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
8837,4,0,3,3,2,0,1,3,3.16,71.57,0,4,2,2,1,97.72,178.62,9.99,0.9,1,41,16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
7341,0,3,1,0,3,2,-2,-2,2.83,-135.0,0,0,2,1,2,38.29,8.69,4.87,0.92,1,39,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4429,2,2,2,0,2,3,0,-3,3.0,-90.0,3,1,2,0,0,96.35,146.73,8.23,0.92,1,24,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2536,4,1,3,0,3,0,0,0,0.0,0.0,0,2,3,1,1,129.71,105.13,2.74,0.93,1,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
5496,0,3,2,2,0,2,2,0,2.0,0.0,2,2,0,2,3,63.24,104.1,3.05,0.96,1,31,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1025,2,4,1,0,4,1,-3,-1,3.16,-161.57,1,3,4,0,0,63.91,154.96,2.98,0.93,1,37,14,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8945,0,3,4,0,2,0,2,0,2.0,0.0,0,3,2,2,3,146.64,85.69,5.91,0.94,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
13420,1,0,4,4,0,1,4,3,5.0,36.87,1,3,0,4,1,13.03,141.51,8.55,0.95,1,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5834,0,3,4,2,4,2,0,0,0.0,0.0,2,2,3,0,0,178.25,110.11,2.04,0.97,1,35,32,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9079,1,3,4,1,3,2,1,-1,1.41,-45.0,2,2,3,1,0,72.45,117.82,9.62,0.95,1,11,19,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10828,1,0,1,2,2,2,-1,0,1.0,180.0,1,2,2,2,2,106.97,39.63,9.73,0.93,1,9,43,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5544,2,4,0,4,2,2,-2,2,2.83,135.0,0,2,2,2,1,114.84,16.63,8.22,0.91,1,39,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
6666,0,0,3,2,4,1,-1,1,1.41,135.0,0,0,4,0,2,133.52,53.09,9.69,0.91,1,31,50,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
14036,0,0,1,2,1,1,0,1,1.0,90.0,1,3,1,2,1,86.45,123.32,3.01,0.97,1,28,41,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
14357,0,0,4,1,0,4,4,-3,5.0,-36.87,4,0,0,4,0,135.95,175.25,1.66,0.94,1,24,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9125,0,2,3,2,4,3,-1,-1,1.41,-135.0,3,1,2,0,0,122.04,53.86,6.06,1.0,1,26,38,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
2242,3,3,2,4,3,1,-1,3,3.16,108.43,1,2,2,1,1,5.88,136.44,9.61,0.92,1,29,23,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0
9509,4,0,3,0,1,2,2,-2,2.83,-45.0,2,2,1,2,0,13.21,8.02,3.32,1.0,1,4,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14318,0,2,1,2,0,0,1,2,2.24,63.43,0,4,0,1,1,153.01,95.44,5.67,0.9,1,27,26,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
12909,0,3,1,3,1,4,0,-1,1.0,-90.0,4,0,1,0,0,136.91,143.96,2.37,0.95,1,48,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9795,3,4,1,0,2,0,-1,0,1.0,180.0,0,3,2,2,2,133.37,128.27,7.75,0.93,1,29,25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2162,4,0,0,1,2,3,-2,-2,2.83,-135.0,3,0,2,2,0,173.19,6.13,2.73,0.94,1,1,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1069,1,3,2,2,0,0,2,2,2.83,45.0,0,4,0,1,1,107.17,105.06,6.18,0.99,1,44,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13775,0,4,1,1,0,4,1,-3,3.16,-71.57,1,0,0,1,0,16.05,64.71,2.58,0.91,1,43,19,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13946,2,0,4,1,3,4,1,-3,3.16,-71.57,0,0,1,1,3,18.09,169.35,1.34,0.94,1,21,17,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5276,3,4,2,2,3,3,-1,-1,1.41,-135.0,0,1,1,1,2,39.98,170.03,2.22,0.9,1,17,21,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0
10614,2,4,4,0,3,0,1,0,1.0,0.0,0,3,1,1,3,149.06,140.55,7.06,0.99,1,21,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11016,1,0,1,0,0,2,1,-2,2.24,-63.43,0,2,0,1,3,161.27,101.88,3.63,1.0,1,45,10,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
8119,4,1,3,2,2,2,1,0,1.0,0.0,2,2,2,2,3,91.43,87.02,3.55,0.99,1,14,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13455,2,4,0,0,3,2,-3,-2,3.61,-146.31,2,1,0,0,0,141.23,124.0,4.52,0.96,1,40,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1
10642,1,2,2,1,2,1,0,0,0.0,0.0,1,3,2,2,0,103.2,178.39,7.4,0.95,1,12,48,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
983,4,1,2,2,3,3,-1,-1,1.41,-135.0,1,1,3,1,0,85.19,114.55,4.62,0.94,1,8,34,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6776,3,3,4,3,1,0,3,3,4.24,45.0,0,4,1,3,1,122.14,29.13,6.24,0.93,1,35,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4051,4,4,3,3,0,0,3,3,4.24,45.0,0,4,0,3,1,92.43,173.09,2.5,1.0,1,28,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11995,1,2,3,3,4,4,-1,-1,1.41,-135.0,0,0,4,0,2,52.04,70.45,2.9,0.93,1,44,25,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
336,4,0,3,4,4,0,-1,4,4.12,104.04,0,4,4,0,1,72.45,123.38,5.71,0.95,1,41,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8837,4,0,3,3,2,0,1,3,3.16,71.57,0,4,2,2,1,97.72,178.62,9.99,0.9,1,41,16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12420,2,4,1,1,0,1,1,0,1.0,0.0,0,1,0,1,3,149.26,81.89,4.98,0.99,1,4,15,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
12973,4,4,0,3,4,0,-4,3,5.0,143.13,0,0,3,0,2,150.29,39.02,1.03,0.97,1,9,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
11342,0,4,0,2,4,4,-4,-2,4.47,-153.43,2,0,0,0,0,159.17,135.61,2.79,0.95,1,20,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
13744,0,4,2,1,0,0,2,1,2.24,26.57,0,1,0,4,1,64.08,130.9,6.48,0.92,1,16,31,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14555,4,0,1,0,0,1,1,-1,1.41,-45.0,0,1,0,4,3,164.74,103.7,1.42,0.99,1,26,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
